,id,team,weight,height,jersey,year,position,name,school,color,alt_color,logos
330,4571364,UNLV,205.0,73.0,6.0,4.0,QB,Hajj-Malik Williams,UNLV,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']"
331,5125754,UNLV,180.0,69.0,9.0,2.0,RB,Jai'Den Thomas,UNLV,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']"
332,4431479,UNLV,190.0,73.0,11.0,4.0,WR,Ricky White III,UNLV,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']"
333,4565555,UNLV,265.0,79.0,19.0,4.0,TE,Kaleo Ballungay,UNLV,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']"
334,5192405,UNLV,175.0,71.0,45.0,1.0,PK,Caden Chittenden,UNLV,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']"
335,4597499,Fresno State,200.0,71.0,1.0,3.0,QB,Mikey Keene,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']"
336,4699761,Fresno State,210.0,70.0,33.0,4.0,RB,Elijah Gilliam,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']"
337,4804883,Fresno State,175.0,73.0,18.0,2.0,WR,Jalen Moss,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']"
338,5078160,Fresno State,231.0,76.0,88.0,1.0,TE,Richie Anderson,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']"
339,5082308,Fresno State,174.0,70.0,46.0,3.0,PK,Dylan Lynch,Fresno State,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']"
340,5121169,Tulane,200.0,75.0,10.0,1.0,QB,Darian Mensah,Tulane,#006547,#468ac9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2655.png']"
341,4816098,Tulane,210.0,71.0,21.0,2.0,RB,Makhi Hughes,Tulane,#006547,#468ac9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2655.png']"
342,4431618,Tulane,178.0,69.0,4.0,3.0,WR,Mario Williams,Tulane,#006547,#468ac9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2655.png']"
343,4832029,Tulane,245.0,77.0,87.0,3.0,TE,Alex Bauman,Tulane,#006547,#468ac9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2655.png']"
344,4569179,Tulane,183.0,69.0,35.0,4.0,PK,Jacob Barnes,Tulane,#006547,#468ac9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2655.png']"
345,4877296,Buffalo,212.0,74.0,7.0,4.0,QB,CJ Ogbonna,Buffalo,#041A9B,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png']"
346,4599158,Buffalo,195.0,72.0,5.0,3.0,RB,Al-Jay Henderson,Buffalo,#041A9B,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png']"
347,5084967,Buffalo,152.0,68.0,-1.0,2.0,WR,Victor Snow,Buffalo,#041A9B,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png']"
348,4577762,Buffalo,245.0,78.0,81.0,4.0,TE,Jake Orlando,Buffalo,#041A9B,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png']"
349,5089446,Buffalo,175.0,74.0,27.0,2.0,PK,Upton Bellenfant,Buffalo,#041A9B,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png']"
350,4429435,Missouri,205.0,74.0,12.0,4.0,QB,Brady Cook,Missouri,#f1b82d,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/142.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/142.png']"
351,4613032,Missouri,190.0,70.0,8.0,4.0,RB,Nate Noel,Missouri,#f1b82d,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/142.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/142.png']"
352,4685278,Missouri,208.0,71.0,3.0,3.0,WR,Luther Burden III,Missouri,#f1b82d,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/142.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/142.png']"
353,4870869,Missouri,235.0,79.0,87.0,2.0,TE,Brett Norfleet,Missouri,#f1b82d,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/142.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/142.png']"
354,5092219,Missouri,187.0,71.0,19.0,1.0,PK,Blake Craig,Missouri,#f1b82d,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/142.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/142.png']"
355,4431091,Akron,200.0,75.0,10.0,3.0,QB,Ben Finley,Akron,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']"
356,4430712,Akron,200.0,71.0,8.0,3.0,RB,Jordon Simmons,Akron,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']"
357,5157331,Akron,190.0,72.0,15.0,2.0,WR,Adrian Norton,Akron,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']"
358,4882061,Akron,240.0,76.0,88.0,2.0,TE,Jake Newell,Akron,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']"
359,4875584,Akron,185.0,70.0,37.0,3.0,PK,Garrison Smith,Akron,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']"
360,5079301,NC State,190.0,78.0,16.0,1.0,QB,CJ Bailey,NC State,#cc0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/152.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/152.png']"
361,4871053,NC State,182.0,71.0,20.0,1.0,RB,Hollywood Smothers,NC State,#cc0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/152.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/152.png']"
362,4870653,NC State,187.0,71.0,10.0,2.0,WR,Kevin Concepcion,NC State,#cc0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/152.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/152.png']"
363,4912052,NC State,235.0,75.0,15.0,3.0,TE,Justin Joly,NC State,#cc0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/152.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/152.png']"
364,5081852,NC State,193.0,72.0,94.0,2.0,PK,Kanoah Vinesett,NC State,#cc0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/152.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/152.png']"
365,4428993,Georgia Tech,215.0,75.0,10.0,3.0,QB,Haynes King,Georgia Tech,#003057,#b3a369,"['http://a.espncdn.com/i/teamlogos/ncaa/500/59.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png']"
366,4611995,Georgia Tech,190.0,69.0,11.0,3.0,RB,Jamal Haynes,Georgia Tech,#003057,#b3a369,"['http://a.espncdn.com/i/teamlogos/ncaa/500/59.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png']"
367,5095360,Georgia Tech,190.0,71.0,2.0,2.0,WR,Eric Singleton Jr.,Georgia Tech,#003057,#b3a369,"['http://a.espncdn.com/i/teamlogos/ncaa/500/59.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png']"
368,4573699,Georgia Tech,260.0,77.0,85.0,4.0,TE,Jackson Hawes,Georgia Tech,#003057,#b3a369,"['http://a.espncdn.com/i/teamlogos/ncaa/500/59.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png']"
369,4876720,Georgia Tech,200.0,73.0,33.0,2.0,PK,Aidan Birr,Georgia Tech,#003057,#b3a369,"['http://a.espncdn.com/i/teamlogos/ncaa/500/59.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png']"
370,5085337,Florida International,190.0,71.0,1.0,2.0,QB,Keyone Jenkins,Florida International,#001538,#c5960c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png']"
371,4431304,Florida International,185.0,70.0,5.0,3.0,RB,Kejon Owens,Florida International,#001538,#c5960c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png']"
372,4713277,Florida International,170.0,73.0,3.0,3.0,WR,Eric Rivers,Florida International,#001538,#c5960c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png']"
373,4430166,Florida International,245.0,76.0,88.0,4.0,TE,Josiah Miamen,Florida International,#001538,#c5960c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png']"
374,4571629,Florida International,189.0,71.0,25.0,4.0,PK,Daton Montiel,Florida International,#001538,#c5960c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png']"
375,5075805,Michigan State,217.0,75.0,2.0,2.0,QB,Aidan Chiles,Michigan State,#18453b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/127.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/127.png']"
376,4426530,Michigan State,215.0,70.0,15.0,4.0,RB,Kay'Ron Lynch-Adams,Michigan State,#18453b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/127.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/127.png']"
377,5079600,Michigan State,209.0,75.0,6.0,1.0,WR,Nick Marsh,Michigan State,#18453b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/127.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/127.png']"
378,4832827,Michigan State,244.0,77.0,12.0,3.0,TE,Jack Velling,Michigan State,#18453b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/127.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/127.png']"
379,4568671,Michigan State,227.0,72.0,97.0,4.0,PK,Jonathan Kim,Michigan State,#18453b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/127.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/127.png']"
380,4431580,USC,205.0,73.0,7.0,3.0,QB,Miller Moss,USC,#9e2237,#ffcc00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/30.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/30.png']"
381,4429059,USC,208.0,70.0,4.0,4.0,RB,Woody Marks,USC,#9e2237,#ffcc00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/30.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/30.png']"
382,4870795,USC,190.0,71.0,6.0,2.0,WR,Makai Lemon,USC,#9e2237,#ffcc00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/30.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/30.png']"
383,4566198,USC,250.0,76.0,87.0,3.0,TE,Lake McRee,USC,#9e2237,#ffcc00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/30.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/30.png']"
384,4430026,USC,190.0,71.0,96.0,4.0,PK,Michael Lantz,USC,#9e2237,#ffcc00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/30.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/30.png']"
385,4832918,Coastal Carolina,220.0,75.0,15.0,2.0,QB,Ethan Vasko,Coastal Carolina,#007073,#876447,"['http://a.espncdn.com/i/teamlogos/ncaa/500/324.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/324.png']"
386,4608922,Coastal Carolina,215.0,74.0,1.0,4.0,RB,Braydon Bennett,Coastal Carolina,#007073,#876447,"['http://a.espncdn.com/i/teamlogos/ncaa/500/324.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/324.png']"
387,4710765,Coastal Carolina,190.0,74.0,8.0,3.0,WR,Jameson Tucker,Coastal Carolina,#007073,#876447,"['http://a.espncdn.com/i/teamlogos/ncaa/500/324.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/324.png']"
388,4432327,Coastal Carolina,245.0,75.0,85.0,4.0,TE,Kendall Karr,Coastal Carolina,#007073,#876447,"['http://a.espncdn.com/i/teamlogos/ncaa/500/324.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/324.png']"
389,4873011,Coastal Carolina,190.0,70.0,25.0,3.0,PK,Kade Hensley,Coastal Carolina,#007073,#876447,"['http://a.espncdn.com/i/teamlogos/ncaa/500/324.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/324.png']"
390,4879928,Army,221.0,72.0,13.0,4.0,QB,Bryson Daily,Army,#ce9c00,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/349.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png']"
391,5150313,Army,215.0,72.0,6.0,2.0,RB,Kanye Udoh,Army,#ce9c00,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/349.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png']"
392,4879965,Army,192.0,74.0,87.0,4.0,WR,Casey Reynolds,Army,#ce9c00,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/349.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png']"
393,4879926,Army,246.0,75.0,85.0,4.0,TE,David Crossan,Army,#ce9c00,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/349.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png']"
394,4879935,Army,196.0,72.0,96.0,4.0,PK,Trey Gronotte,Army,#ce9c00,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/349.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png']"
395,4373895,Louisiana,216.0,75.0,10.0,4.0,QB,Ben Wooldridge,Louisiana,#ce181e,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/309.png']"
396,4917310,Louisiana,207.0,71.0,21.0,2.0,RB,Zylan Perry,Louisiana,#ce181e,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/309.png']"
397,4426454,Louisiana,218.0,74.0,9.0,4.0,WR,Lance LeGendre,Louisiana,#ce181e,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/309.png']"
398,4867887,Louisiana,239.0,74.0,-1.0,2.0,TE,Terrance Carter,Louisiana,#ce181e,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/309.png']"
399,4373653,Louisiana,252.0,74.0,45.0,4.0,PK,Kenneth Almendares,Louisiana,#ce181e,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/309.png']"
400,4694149,San José State,225.0,75.0,5.0,3.0,QB,Walker Eget,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']"
401,5089859,San José State,200.0,67.0,-1.0,3.0,RB,Floyd Chalk IV,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']"
402,4570242,San José State,195.0,75.0,3.0,4.0,WR,Nick Nash,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']"
403,4687017,San José State,226.0,74.0,85.0,3.0,TE,Jackson Canaan,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']"
404,4875797,San José State,184.0,71.0,11.0,4.0,PK,Kyler Halvorsen,San José State,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']"
405,5044387,Virginia,180.0,72.0,10.0,2.0,QB,Anthony Colandrea,Virginia,#232d4b,#f84c1e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/258.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/258.png']"
406,4873442,Virginia,195.0,69.0,20.0,3.0,RB,Xavier Brown,Virginia,#232d4b,#f84c1e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/258.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/258.png']"
407,4682648,Virginia,220.0,76.0,8.0,4.0,WR,Malachi Fields,Virginia,#232d4b,#f84c1e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/258.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/258.png']"
408,4695765,Virginia,249.0,74.0,16.0,4.0,TE,Tyler Neville,Virginia,#232d4b,#f84c1e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/258.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/258.png']"
409,4871220,Virginia,175.0,70.0,41.0,3.0,PK,Will Bettridge,Virginia,#232d4b,#f84c1e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/258.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/258.png']"
410,4429463,North Carolina,230.0,73.0,12.0,4.0,QB,Jacolby Criswell,North Carolina,#7bafd4,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/153.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/153.png']"
411,4685382,North Carolina,220.0,72.0,28.0,3.0,RB,Omarion Hampton,North Carolina,#7bafd4,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/153.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/153.png']"
412,4432387,North Carolina,185.0,69.0,6.0,4.0,WR,Nate McCollum,North Carolina,#7bafd4,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/153.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/153.png']"
413,4431045,North Carolina,240.0,75.0,81.0,4.0,TE,John Copenhaver,North Carolina,#7bafd4,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/153.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/153.png']"
414,4688828,North Carolina,175.0,70.0,98.0,4.0,PK,Noah Burnette,North Carolina,#7bafd4,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/153.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/153.png']"
415,4870819,Pittsburgh,225.0,76.0,10.0,1.0,QB,Eli Holstein,Pittsburgh,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']"
416,5089535,Pittsburgh,175.0,68.0,25.0,3.0,RB,Desmond Reid,Pittsburgh,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']"
417,4923295,Pittsburgh,200.0,73.0,2.0,2.0,WR,Kenny Johnson,Pittsburgh,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']"
418,4708049,Pittsburgh,250.0,77.0,86.0,4.0,TE,Gavin Bartholomew,Pittsburgh,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']"
419,4566158,Pittsburgh,185.0,70.0,90.0,4.0,PK,Ben Sauls,Pittsburgh,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']"
420,5081504,Navy,195.0,74.0,11.0,3.0,QB,Blake Horvath,Navy,#00225b,#b5a67c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png']"
421,5081508,Navy,201.0,72.0,22.0,3.0,RB,Eli Heidenreich,Navy,#00225b,#b5a67c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png']"
422,5081502,Navy,180.0,75.0,82.0,3.0,WR,Nathan Kent,Navy,#00225b,#b5a67c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png']"
423,5081505,Navy,231.0,74.0,83.0,3.0,TE,Cody Howard,Navy,#00225b,#b5a67c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png']"
424,5105172,Navy,174.0,74.0,17.0,3.0,PK,Nathan Kirkwood,Navy,#00225b,#b5a67c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png']"
425,5220424,Sam Houston,210.0,75.0,10.0,3.0,QB,Hunter Watson,Sam Houston,#fe5000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2534.png']"
426,4431074,Sam Houston,195.0,69.0,9.0,4.0,RB,Jay Ducker,Sam Houston,#fe5000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2534.png']"
427,4879931,Sam Houston,200.0,73.0,3.0,3.0,WR,Simeon Evans,Sam Houston,#fe5000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2534.png']"
428,5098435,Sam Houston,250.0,76.0,19.0,4.0,TE,Elijah Sohn,Sam Houston,#fe5000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2534.png']"
429,4879517,Sam Houston,205.0,72.0,43.0,3.0,PK,Jadon Cardell,Sam Houston,#fe5000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2534.png']"
430,4432803,Liberty,200.0,73.0,7.0,3.0,QB,Kaidon Salter,Liberty,#071740,#a61f21,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2335.png']"
431,4429439,Liberty,210.0,67.0,20.0,4.0,RB,Quinton Cooley,Liberty,#071740,#a61f21,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2335.png']"
432,4677280,Liberty,190.0,71.0,1.0,3.0,WR,Julian Gray,Liberty,#071740,#a61f21,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2335.png']"
433,4693236,Liberty,220.0,75.0,84.0,3.0,TE,Jacob Jenkins,Liberty,#071740,#a61f21,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2335.png']"
434,4891568,Liberty,200.0,70.0,98.0,4.0,PK,Colin Karhu,Liberty,#071740,#a61f21,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2335.png']"
435,4838679,Stanford,215.0,74.0,14.0,3.0,QB,Ashton Daniels,Stanford,#8c1515,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/24.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/24.png']"
436,5143191,Stanford,210.0,72.0,20.0,1.0,RB,Micah Ford,Stanford,#8c1515,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/24.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/24.png']"
437,4883647,Stanford,210.0,74.0,13.0,2.0,WR,Elic Ayomanor,Stanford,#8c1515,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/24.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/24.png']"
438,4685504,Stanford,242.0,77.0,86.0,3.0,TE,Sam Roush,Stanford,#8c1515,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/24.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/24.png']"
439,4875315,Stanford,215.0,74.0,13.0,4.0,PK,Emmet Kenney,Stanford,#8c1515,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/24.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/24.png']"
440,4362159,Oklahoma State,220.0,75.0,7.0,4.0,QB,Alan Bowman,Oklahoma State,#FF7300,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/197.png']"
